FIPS,CountyState,Latitude,Longitude,State,Type,Region,VoteDemocratic2016,VoteRepublican2016,VotesTotal2016,DifferenceVotes2016,PercentageDemocratic2016,PercentageRepublican2016,DemocratOrRepublican,X15,C Income/Capita,College2014,BlackPercentage,AsianPercentage,HispanicPercentage,ForeignBornPercentage,PovertyPercentage2014,PopulationDensity,LandArea,Obese2013,MedianIncomeHousehold2014
28131,"Tishomingo County, Mississippi",34.728895,-88.24274,MS,County,Atlantic-S,999,7166,8371,6167,0.12,0.86,0,,18493,0.4,0.16,0,0.05,0.02,0.26,48.5,458,0.34,37026
28133,"Tunica County, Mississippi",34.672958,-90.37378,MS,County,Atlantic-S,2667,853,3567,-1814,0.75,0.24,1,,18338,0.38,0.03,0,0.03,0.02,0.18,46.2,424,0.37,35550
28135,"Union County, Mississippi",34.489085,-88.99973,MS,County,Atlantic-S,2012,9235,11496,7223,0.18,0.8,0,,15549,0.46,0.75,0.01,0.02,0.04,0.3,23.7,455,0.41,30689
28137,"Walthall County, Mississippi",31.136883,-90.11338,MS,County,Atlantic-S,2790,4056,6919,1266,0.4,0.59,0,,19273,0.45,0.15,0,0.04,0.03,0.24,65.2,416,0.33,37667
28139,"Warren County, Mississippi",32.342364,-90.8548,MS,County,Atlantic-S,9284,9767,19416,483,0.48,0.5,0,,16850,0.38,0.44,0,0.02,0.01,0.25,38.2,404,0.38,31607
28141,"Washington County, Mississippi",33.354493,-90.96353,MS,County,Atlantic-S,11380,5244,16825,-6136,0.68,0.31,1,,22362,0.56,0.48,0.01,0.02,0.02,0.24,82.9,588,0.33,40397
28143,"Wayne County, Mississippi",31.649588,-88.65279,MS,County,Atlantic-S,3524,5990,9599,2466,0.37,0.62,0,,16671,0.47,0.71,0.01,0.01,0.01,0.37,70.5,725,0.39,30292
28145,"Webster County, Mississippi",33.58674,-89.24371,MS,County,Atlantic-S,1019,3976,5069,2957,0.2,0.78,0,,18928,0.35,0.39,0,0.01,0,0.28,25.6,811,0.38,35425
28147,"Wilkinson County, Mississippi",31.175595,-91.26623,MS,County,Atlantic-S,2857,1318,4218,-1539,0.68,0.31,1,,18728,0.51,0.2,0,0.01,0.01,0.25,24.4,421,0.34,34073
28149,"Winston County, Mississippi",33.093326,-89.05408,MS,County,Atlantic-S,3850,4910,8881,1060,0.43,0.55,0,,18717,0.37,0.7,0,0.01,0,0.28,14.6,678,0.4,27596
28151,"Yalobusha County, Mississippi",34.054653,-89.7271,MS,County,Atlantic-S,2582,3376,6077,794,0.43,0.56,0,,18501,0.45,0.46,0,0.01,0.01,0.3,31.6,607,0.36,34403
28153,"Yazoo County, Mississippi",32.797792,-90.38794,MS,County,Atlantic-S,5369,4598,10070,-771,0.53,0.46,1,,18750,0.4,0.38,0,0.02,0,0.22,27.1,467,0.39,34494
28155,"Adair County, Missouri",40.190406,-92.58578,MS,County,Atlantic-S,3500,6030,10226,2530,0.34,0.59,0,,14291,0.39,0.57,0.01,0.05,0.04,0.36,30.4,923,0.39,30313
28157,"Andrew County, Missouri",39.962974,-94.82218,MO,County,Central-S,2045,6665,9140,4620,0.22,0.73,0,,19258,0.53,0.02,0.02,0.02,0.02,0.24,45.2,567,0.29,35425
28159,"Atchison County, Missouri",40.424242,-95.44985,MO,County,Central-S,541,2060,2730,1519,0.2,0.75,0,,25302,0.5,0.01,0,0.02,0,0.08,39.9,433,0.29,56309
28161,"Audrain County, Missouri",39.206389,-91.79634,MO,County,Central-S,2570,6981,10061,4411,0.26,0.69,0,,24748,0.46,0.01,0,0.01,0,0.12,10.4,547,0.3,45997
28163,"Barry County, Missouri",36.700136,-93.83175,MO,County,Central-S,2710,11428,14605,8718,0.19,0.78,0,,19687,0.38,0.07,0,0.03,0.01,0.17,36.9,692,0.35,41302
29001,"Barton County, Missouri",37.497277,-94.32553,MO,County,Central-S,795,4959,5939,4164,0.13,0.83,0,,19489,0.41,0.01,0.01,0.08,0.04,0.19,45.8,778,0.32,38139
29003,"Bates County, Missouri",38.245471,-94.36172,MO,County,Central-S,1618,6001,8031,4383,0.2,0.75,0,,20678,0.44,0,0,0.02,0.02,0.19,20.9,592,0.35,37581
29005,"Benton County, Missouri",38.293859,-93.29942,MO,County,Central-S,2025,7213,9590,5188,0.21,0.75,0,,21047,0.39,0.01,0,0.02,0.01,0.19,20.4,837,0.32,41462
29007,"Bollinger County, Missouri",37.343327,-90.01076,MO,County,Central-S,705,4827,5676,4122,0.12,0.85,0,,19717,0.41,0,0,0.02,0.01,0.2,27.1,704,0.31,33236
29009,"Boone County, Missouri",38.989761,-92.31338,MO,County,Central-S,41125,36200,83867,-4925,0.49,0.43,1,,19470,0.36,0,0,0.01,0.01,0.2,20,618,0.33,39033
29011,"Buchanan County, Missouri",39.722544,-94.82701,MO,County,Central-S,12013,21320,35659,9307,0.34,0.6,0,,26895,0.73,0.09,0.04,0.03,0.06,0.2,237.4,685,0.28,50305
29013,"Butler County, Missouri",36.723851,-90.38774,MO,County,Central-S,3036,13650,17259,10614,0.18,0.79,0,,21961,0.49,0.06,0.01,0.06,0.03,0.17,218.6,408,0.33,45431
29015,"Caldwell County, Missouri",39.659262,-93.97898,MO,County,Central-S,838,3232,4312,2394,0.19,0.75,0,,19246,0.43,0.06,0.01,0.02,0.01,0.21,61.6,695,0.35,35774
29017,"Callaway County, Missouri",38.824557,-91.94572,MO,County,Central-S,4989,13057,19193,8068,0.26,0.68,0,,21482,0.44,0.01,0,0.02,0.01,0.14,22.1,426,0.37,43111
29019,"Camden County, Missouri",38.086511,-92.7698,MO,County,Central-S,4768,16944,22514,12176,0.21,0.75,0,,23171,0.49,0.05,0.01,0.02,0.02,0.13,53.1,835,0.34,49384
29021,"Cape Girardeau County, Missouri",37.358761,-89.628,MO,County,Central-S,8492,27017,37038,18525,0.23,0.73,0,,23038,0.53,0.01,0.01,0.03,0.02,0.16,67.1,656,0.29,44410
29023,"Carroll County, Missouri",39.416811,-93.47929,MO,County,Central-S,745,3480,4361,2735,0.17,0.8,0,,23751,0.55,0.08,0.01,0.02,0.02,0.16,130.7,579,0.32,47705
